order_id,order_date,product_name,category,quantity,unit_price,total_amount,customer_type,department,doctor_name,manufacturer,batch_number,expiry_date,payment_method,discount_rate,sales_rep,region,notes
ORD20220203000751,2022-02-03,吉非替尼片,抗肿瘤药物,2,293.2,562.94,个人,外科,医生65,制药厂29,B2022299372,2024-01-27,医保,0.96,代表8,北京市海淀区,
ORD20240131000752,2024-01-31,干扰素注射液,抗病毒药物,14,32.85,455.3,个人,神经科,医生78,制药厂24,B2022867686,2025-06-25,商业保险,0.99,代表12,北京市西城区,
ORD20230826000753,2023-08-26,硝酸甘油片,急救药品,2,48.86,90.88,个人,外科,医生78,制药厂14,B2024076129,2025-01-25,商业保险,0.93,代表23,北京市丰台区,
ORD20231206000754,2023-12-06,布地奈德混悬液,呼吸系统药物,2,126.3,245.02,机构,外科,医生10,制药厂15,B2023459249,2025-05-07,商业保险,0.97,代表21,北京市丰台区,
ORD20220906000755,2022-09-06,奥司他韦胶囊,抗病毒药物,17,129.28,2087.87,机构,妇科,医生74,制药厂19,B2022636385,2024-07-26,医保,0.95,代表26,北京市东城区,
ORD20231007000756,2023-10-07,转移因子口服液,免疫调节药物,15,361.88,5265.35,机构,外科,医生46,制药厂36,B2023302252,2025-11-29,自费,0.97,代表21,北京市西城区,
ORD20240708000757,2024-07-08,华法林钠片,血液系统药物,5,42.17,208.74,机构,肿瘤科,医生86,制药厂9,B2023565264,2026-03-15,自费,0.99,代表11,北京市东城区,
ORD20240416000758,2024-04-16,维生素B族片,维生素,7,30.92,214.28,个人,儿科,医生16,制药厂27,B2022688698,2026-07-24,商业保险,0.99,代表4,北京市海淀区,
ORD20240602000759,2024-06-02,头孢克肟胶囊,抗生素,5,148.59,705.8,机构,心血管科,医生46,制药厂9,B2023034955,2026-11-26,商业保险,0.95,代表10,北京市朝阳区,
ORD20231121000760,2023-11-21,硝酸甘油片,急救药品,2,198.94,362.07,机构,心血管科,医生81,制药厂29,B2023908138,2025-11-18,自费,0.91,代表25,北京市西城区,
ORD20230111000761,2023-01-11,转移因子口服液,免疫调节药物,1,118.52,113.78,机构,心血管科,医生42,制药厂29,B2022469334,2025-01-23,商业保险,0.96,代表19,北京市东城区,
ORD20220718000762,2022-07-18,孟鲁司特钠片,呼吸系统药物,2,79.06,151.8,机构,骨科,医生42,制药厂25,B2022823923,2025-01-05,医保,0.96,代表2,北京市海淀区,
ORD20230724000763,2023-07-24,阿托品注射液,急救药品,10,37.9,348.68,机构,呼吸科,医生57,制药厂15,B2022445726,2025-05-13,自费,0.92,代表20,北京市朝阳区,
ORD20230725000764,2023-07-25,奥美拉唑肠溶胶囊,消化系统药物,17,38.96,649.07,个人,消化科,医生69,制药厂13,B2022029001,2024-08-21,医保,0.98,代表12,北京市海淀区,
ORD20240523000765,2024-05-23,匹多莫德口服液,免疫调节药物,15,284.4,3967.38,个人,呼吸科,医生56,制药厂32,B2022682423,2025-09-12,医保,0.93,代表9,北京市朝阳区,
ORD20220611000766,2022-06-11,胸腺肽注射液,免疫调节药物,11,377.31,3818.38,机构,呼吸科,医生81,制药厂48,B2023322213,2024-05-19,商业保险,0.92,代表23,北京市东城区,
ORD20220320000767,2022-03-20,维生素C片,维生素,17,46.96,742.44,个人,内科,医生32,制药厂9,B2023517163,2024-10-11,医保,0.93,代表22,北京市海淀区,
ORD20221107000768,2022-11-07,板蓝根颗粒,中成药,10,112.7,1025.57,个人,消化科,医生93,制药厂48,B2022551052,2025-08-18,自费,0.91,代表3,北京市西城区,
ORD20230304000769,2023-03-04,胸腺肽注射液,免疫调节药物,9,67.47,582.94,个人,神经科,医生62,制药厂34,B2023693950,2025-12-09,自费,0.96,代表27,北京市海淀区,
ORD20240920000770,2024-09-20,六味地黄丸,中成药,18,93.7,1602.27,个人,外科,医生97,制药厂49,B2022747874,2025-12-27,自费,0.95,代表11,北京市海淀区,
ORD20220826000771,2022-08-26,复方消化酶胶囊,消化系统药物,4,143.88,535.23,个人,呼吸科,医生63,制药厂39,B2023064847,2024-10-06,医保,0.93,代表10,北京市东城区,
ORD20240417000772,2024-04-17,阿奇霉素片,抗生素,11,46.62,482.05,机构,心血管科,医生34,制药厂4,B2022698954,2026-07-13,商业保险,0.94,代表8,北京市东城区,
ORD20220404000773,2022-04-04,卡马西平片,神经系统药物,19,67.37,1267.23,个人,外科,医生79,制药厂40,B2022853117,2024-10-03,商业保险,0.99,代表18,北京市朝阳区,
ORD20220213000774,2022-02-13,华法林钠片,血液系统药物,11,22.64,246.55,个人,内科,医生67,制药厂14,B2022939773,2024-09-01,医保,0.99,代表6,北京市丰台区,
ORD20230415000775,2023-04-15,维生素B1片,神经系统药物,11,137.49,1421.65,个人,内科,医生5,制药厂2,B2023949627,2025-11-01,医保,0.94,代表17,北京市西城区,
ORD20220328000776,2022-03-28,蒙脱石散,消化系统药物,8,52.21,400.97,个人,内科,医生35,制药厂48,B2022327190,2025-03-01,商业保险,0.96,代表13,北京市海淀区,
ORD20230707000777,2023-07-07,奥司他韦胶囊,抗病毒药物,17,33.77,556.87,个人,内科,医生96,制药厂35,B2023553487,2025-09-04,医保,0.97,代表24,北京市丰台区,
ORD20230202000778,2023-02-02,利巴韦林片,抗病毒药物,14,161.26,2144.76,机构,骨科,医生59,制药厂13,B2022265329,2024-02-25,商业保险,0.95,代表19,北京市西城区,
ORD20240529000779,2024-05-29,阿托伐他汀钙片,心血管药物,18,145.36,2433.33,个人,心血管科,医生3,制药厂32,B2023877449,2026-03-16,自费,0.93,代表25,北京市丰台区,
ORD20240715000780,2024-07-15,氨溴索口服液,呼吸系统药物,8,65.63,493.54,个人,骨科,医生43,制药厂10,B2024082370,2026-11-15,医保,0.94,代表18,北京市海淀区,
ORD20240930000781,2024-09-30,肾上腺素注射液,急救药品,13,35.1,438.05,个人,内科,医生99,制药厂32,B2022657747,2027-01-27,自费,0.96,代表24,北京市东城区,
ORD20220316000782,2022-03-16,胰岛素注射液,内分泌药物,9,132.0,1152.36,机构,消化科,医生64,制药厂21,B2023674862,2024-10-11,自费,0.97,代表15,北京市西城区,
ORD20220616000783,2022-06-16,布洛芬缓释胶囊,镇痛药物,3,69.6,196.27,个人,消化科,医生96,制药厂8,B2022434233,2023-06-29,自费,0.94,代表28,北京市朝阳区,
ORD20240518000784,2024-05-18,板蓝根颗粒,中成药,17,97.66,1577.21,机构,心血管科,医生2,制药厂19,B2022318134,2026-11-29,自费,0.95,代表24,北京市东城区,
ORD20240201000785,2024-02-01,肾上腺素注射液,急救药品,17,45.47,749.8,机构,消化科,医生78,制药厂17,B2023218583,2026-10-21,医保,0.97,代表30,北京市东城区,
ORD20221005000786,2022-10-05,复方消化酶胶囊,消化系统药物,14,11.37,146.45,个人,内科,医生40,制药厂45,B2022494264,2025-01-28,商业保险,0.92,代表4,北京市丰台区,
ORD20220713000787,2022-07-13,青霉素注射液,抗生素,3,93.22,262.88,个人,神经科,医生81,制药厂1,B2022505498,2025-02-04,自费,0.94,代表27,北京市西城区,
ORD20230919000788,2023-09-19,胰岛素注射液,内分泌药物,18,140.8,2407.68,个人,外科,医生76,制药厂10,B2022274546,2026-07-25,自费,0.95,代表6,北京市东城区,
ORD20220917000789,2022-09-17,华法林钠片,血液系统药物,19,56.22,1025.45,机构,妇科,医生22,制药厂1,B2024014798,2025-06-08,医保,0.96,代表3,北京市丰台区,
ORD20221204000790,2022-12-04,感冒清热颗粒,中成药,2,55.27,100.59,机构,呼吸科,医生42,制药厂20,B2023292921,2025-02-26,医保,0.91,代表18,北京市西城区,
ORD20240229000791,2024-02-29,匹多莫德口服液,免疫调节药物,17,209.75,3316.15,个人,儿科,医生82,制药厂18,B2023833341,2025-05-19,自费,0.93,代表18,北京市西城区,
ORD20230529000792,2023-05-29,紫杉醇注射液,抗肿瘤药物,14,301.06,4088.39,个人,神经科,医生60,制药厂50,B2023726668,2024-11-26,商业保险,0.97,代表14,北京市海淀区,
ORD20230127000793,2023-01-27,钙片,维生素,1,13.06,12.02,个人,内科,医生76,制药厂20,B2022852541,2025-01-30,自费,0.92,代表30,北京市东城区,
ORD20220127000794,2022-01-27,阿托品注射液,急救药品,9,26.04,224.99,个人,骨科,医生36,制药厂41,B2022151498,2024-03-09,商业保险,0.96,代表30,北京市西城区,
ORD20240719000795,2024-07-19,板蓝根颗粒,中成药,18,76.28,1345.58,机构,内科,医生79,制药厂46,B2022403898,2025-08-27,医保,0.98,代表3,北京市西城区,
ORD20220902000796,2022-09-02,青霉素注射液,抗生素,2,99.25,184.61,机构,妇科,医生84,制药厂40,B2023891273,2025-03-12,自费,0.93,代表27,北京市东城区,
ORD20221213000797,2022-12-13,塞来昔布胶囊,镇痛药物,13,82.29,1005.58,个人,外科,医生25,制药厂49,B2023293416,2025-10-26,商业保险,0.94,代表9,北京市朝阳区,
ORD20220402000798,2022-04-02,维生素B1片,神经系统药物,14,106.42,1370.69,机构,骨科,医生72,制药厂23,B2022316594,2023-04-05,自费,0.92,代表19,北京市朝阳区,
ORD20240806000799,2024-08-06,硝苯地平缓释片,心血管药物,6,138.52,806.19,机构,肿瘤科,医生81,制药厂2,B2023973774,2026-02-12,医保,0.97,代表7,北京市东城区,
ORD20230521000800,2023-05-21,维生素B1片,神经系统药物,5,114.64,533.08,机构,儿科,医生36,制药厂9,B2023456169,2025-06-12,自费,0.93,代表8,北京市海淀区,
ORD20230213000801,2023-02-13,蒙脱石散,消化系统药物,15,46.31,646.02,机构,肿瘤科,医生47,制药厂23,B2023989569,2025-06-28,自费,0.93,代表27,北京市海淀区,
ORD20240229000802,2024-02-29,多潘立酮片,消化系统药物,14,149.13,1941.67,机构,妇科,医生44,制药厂45,B2023295406,2027-01-27,医保,0.93,代表17,北京市海淀区,
ORD20240815000803,2024-08-15,谷维素片,神经系统药物,17,139.07,2293.26,机构,儿科,医生60,制药厂38,B2022837099,2026-02-21,商业保险,0.97,代表13,北京市丰台区,
ORD20231023000804,2023-10-23,转移因子口服液,免疫调节药物,1,333.26,306.6,机构,神经科,医生83,制药厂7,B2022486865,2026-02-20,自费,0.92,代表6,北京市西城区,
ORD20220214000805,2022-02-14,六味地黄丸,中成药,14,93.1,1264.3,个人,骨科,医生93,制药厂24,B2023546535,2024-06-12,自费,0.97,代表22,北京市西城区,
ORD20230425000806,2023-04-25,叶酸片,血液系统药物,9,68.94,620.46,个人,儿科,医生66,制药厂11,B2022779586,2025-06-08,医保,1.0,代表19,北京市海淀区,
ORD20231114000807,2023-11-14,叶酸片,血液系统药物,10,145.85,1429.33,机构,呼吸科,医生51,制药厂11,B2023181013,2025-04-06,商业保险,0.98,代表5,北京市海淀区,
ORD20230910000808,2023-09-10,谷维素片,神经系统药物,7,35.84,235.83,个人,消化科,医生100,制药厂24,B2022028820,2025-05-17,医保,0.94,代表12,北京市朝阳区,
ORD20240318000809,2024-03-18,胸腺肽注射液,免疫调节药物,13,460.77,5870.21,个人,外科,医生50,制药厂9,B2022823187,2027-03-11,自费,0.98,代表25,北京市东城区,
ORD20240519000810,2024-05-19,地塞米松注射液,急救药品,12,116.14,1324.0,个人,妇科,医生78,制药厂12,B2023974852,2027-01-09,自费,0.95,代表12,北京市东城区,
ORD20220104000811,2022-01-04,地塞米松注射液,急救药品,8,184.63,1344.11,个人,妇科,医生39,制药厂28,B2022246563,2023-07-15,自费,0.91,代表21,北京市海淀区,
ORD20230807000812,2023-08-07,卡马西平片,神经系统药物,16,104.54,1505.38,个人,儿科,医生51,制药厂44,B2023332743,2025-10-11,自费,0.9,代表26,北京市朝阳区,
ORD20220727000813,2022-07-27,伊马替尼片,抗肿瘤药物,1,411.6,378.67,机构,呼吸科,医生2,制药厂32,B2023687581,2023-12-05,自费,0.92,代表25,北京市朝阳区,
ORD20230614000814,2023-06-14,转移因子口服液,免疫调节药物,15,321.64,4583.37,机构,消化科,医生47,制药厂8,B2024023930,2025-10-10,自费,0.95,代表18,北京市西城区,
ORD20220613000815,2022-06-13,奥美拉唑肠溶胶囊,消化系统药物,19,57.2,1010.72,机构,心血管科,医生7,制药厂30,B2022731652,2024-11-21,医保,0.93,代表28,北京市西城区,
ORD20220413000816,2022-04-13,塞来昔布胶囊,镇痛药物,11,45.33,483.67,机构,儿科,医生38,制药厂23,B2023071287,2023-05-07,自费,0.97,代表11,北京市东城区,
ORD20220817000817,2022-08-17,二甲双胍片,内分泌药物,13,84.38,1009.18,个人,儿科,医生94,制药厂10,B2023639084,2023-11-11,自费,0.92,代表29,北京市东城区,
ORD20240727000818,2024-07-27,胸腺肽注射液,免疫调节药物,17,463.45,7563.5,个人,神经科,医生48,制药厂3,B2022382656,2025-09-06,自费,0.96,代表17,北京市朝阳区,
ORD20230911000819,2023-09-11,鱼肝油,维生素,9,6.01,52.47,机构,外科,医生25,制药厂37,B2022675967,2024-11-30,商业保险,0.97,代表17,北京市丰台区,
ORD20230515000820,2023-05-15,转移因子口服液,免疫调节药物,16,218.41,3215.0,机构,儿科,医生36,制药厂33,B2023721749,2025-08-04,商业保险,0.92,代表13,北京市海淀区,
ORD20230713000821,2023-07-13,青霉素注射液,抗生素,14,39.0,529.62,机构,呼吸科,医生77,制药厂41,B2022822591,2025-04-19,医保,0.97,代表8,北京市朝阳区,
ORD20230329000822,2023-03-29,阿司匹林肠溶片,心血管药物,20,111.94,2194.02,机构,肿瘤科,医生43,制药厂35,B2023008792,2025-11-20,商业保险,0.98,代表1,北京市东城区,
ORD20231211000823,2023-12-11,干扰素注射液,抗病毒药物,16,47.32,696.55,个人,心血管科,医生33,制药厂26,B2022092287,2026-11-24,商业保险,0.92,代表16,北京市丰台区,
ORD20220620000824,2022-06-20,孟鲁司特钠片,呼吸系统药物,11,52.56,549.25,个人,儿科,医生80,制药厂38,B2022436761,2024-10-10,商业保险,0.95,代表14,北京市西城区,
ORD20220217000825,2022-02-17,右旋糖酐铁片,血液系统药物,16,87.9,1406.4,个人,心血管科,医生78,制药厂8,B2022257483,2024-03-07,医保,1.0,代表7,北京市朝阳区,
ORD20230101000826,2023-01-01,阿昔洛韦片,抗病毒药物,13,158.04,1972.34,个人,心血管科,医生77,制药厂18,B2022826950,2024-12-26,商业保险,0.96,代表4,北京市东城区,
ORD20241226000827,2024-12-26,维生素B族片,维生素,16,43.66,684.59,机构,儿科,医生23,制药厂26,B2022741054,2026-10-15,商业保险,0.98,代表27,北京市东城区,
ORD20221219000828,2022-12-19,紫杉醇注射液,抗肿瘤药物,14,222.51,3115.14,个人,内科,医生80,制药厂15,B2022369247,2025-02-11,医保,1.0,代表20,北京市丰台区,
ORD20220216000829,2022-02-16,格列美脲片,内分泌药物,16,33.3,516.82,个人,肿瘤科,医生84,制药厂25,B2023429377,2024-03-01,医保,0.97,代表28,北京市海淀区,
ORD20230506000830,2023-05-06,复方消化酶胶囊,消化系统药物,7,141.2,919.21,个人,内科,医生27,制药厂37,B2023198523,2025-03-01,医保,0.93,代表22,北京市丰台区,
ORD20230511000831,2023-05-11,维生素K1注射液,血液系统药物,17,146.19,2385.82,机构,儿科,医生32,制药厂30,B2023852144,2026-01-18,医保,0.96,代表24,北京市朝阳区,
ORD20240412000832,2024-04-12,干扰素注射液,抗病毒药物,3,175.19,515.06,个人,肿瘤科,医生83,制药厂35,B2023831388,2026-01-03,自费,0.98,代表16,北京市朝阳区,
ORD20240326000833,2024-03-26,奥司他韦胶囊,抗病毒药物,17,85.41,1393.89,机构,外科,医生14,制药厂10,B2022682831,2026-06-19,商业保险,0.96,代表6,北京市东城区,
ORD20231127000834,2023-11-27,多潘立酮片,消化系统药物,7,121.38,790.18,个人,呼吸科,医生91,制药厂32,B2023935009,2025-10-29,自费,0.93,代表11,北京市东城区,
ORD20231109000835,2023-11-09,华法林钠片,血液系统药物,19,107.94,1907.3,个人,儿科,医生67,制药厂19,B2022074621,2024-12-14,自费,0.93,代表19,北京市东城区,
ORD20230921000836,2023-09-21,胸腺肽注射液,免疫调节药物,10,305.44,2901.68,机构,儿科,医生96,制药厂45,B2022333400,2025-12-14,商业保险,0.95,代表10,北京市西城区,
ORD20230412000837,2023-04-12,头孢克肟胶囊,抗生素,5,91.65,439.92,机构,消化科,医生96,制药厂34,B2023048814,2025-01-01,商业保险,0.96,代表29,北京市海淀区,
ORD20221116000838,2022-11-16,阿托品注射液,急救药品,13,114.2,1469.75,个人,消化科,医生62,制药厂12,B2023247223,2025-03-26,医保,0.99,代表22,北京市朝阳区,
ORD20230926000839,2023-09-26,复方甘草片,呼吸系统药物,20,31.01,607.8,个人,神经科,医生64,制药厂30,B2023461199,2025-01-25,商业保险,0.98,代表28,北京市丰台区,
ORD20230219000840,2023-02-19,二甲双胍片,内分泌药物,4,65.79,263.16,个人,骨科,医生71,制药厂35,B2023909810,2025-07-22,医保,1.0,代表26,北京市朝阳区,
ORD20241206000841,2024-12-06,复方甘草片,呼吸系统药物,6,45.85,266.85,个人,妇科,医生89,制药厂46,B2023173907,2027-10-03,医保,0.97,代表20,北京市东城区,
ORD20220707000842,2022-07-07,胸腺肽注射液,免疫调节药物,3,380.0,1128.6,机构,内科,医生27,制药厂15,B2022638819,2023-11-19,自费,0.99,代表4,北京市丰台区,
ORD20220415000843,2022-04-15,二甲双胍片,内分泌药物,4,37.5,141.0,个人,外科,医生70,制药厂38,B2022568982,2024-08-14,自费,0.94,代表19,北京市朝阳区,
ORD20220817000844,2022-08-17,匹多莫德口服液,免疫调节药物,7,399.83,2686.86,机构,内科,医生33,制药厂49,B2023055435,2025-05-28,自费,0.96,代表21,北京市海淀区,
ORD20240916000845,2024-09-16,碘伏消毒液,外用药,10,47.81,444.63,个人,神经科,医生36,制药厂44,B2023449242,2027-03-14,自费,0.93,代表21,北京市西城区,
ORD20230109000846,2023-01-09,感冒清热颗粒,中成药,17,54.69,883.24,个人,外科,医生98,制药厂28,B2023735991,2024-06-24,医保,0.95,代表30,北京市西城区,
ORD20230110000847,2023-01-10,氨溴索口服液,呼吸系统药物,7,116.8,760.37,机构,消化科,医生61,制药厂7,B2023765916,2024-11-17,商业保险,0.93,代表7,北京市丰台区,
ORD20231026000848,2023-10-26,多潘立酮片,消化系统药物,6,117.3,696.76,个人,神经科,医生67,制药厂31,B2023687830,2026-07-11,商业保险,0.99,代表9,北京市海淀区,
ORD20240824000849,2024-08-24,塞来昔布胶囊,镇痛药物,10,61.91,575.76,机构,呼吸科,医生40,制药厂28,B2023457447,2026-08-21,自费,0.93,代表1,北京市西城区,
ORD20240417000850,2024-04-17,格列美脲片,内分泌药物,9,146.5,1186.65,个人,妇科,医生85,制药厂46,B2022665829,2027-04-08,自费,0.9,代表1,北京市东城区,
ORD20240223000851,2024-02-23,格列美脲片,内分泌药物,20,121.65,2311.35,个人,外科,医生32,制药厂11,B2022848859,2025-11-29,商业保险,0.95,代表19,北京市西城区,
ORD20220405000852,2022-04-05,华法林钠片,血液系统药物,16,106.29,1564.59,机构,内科,医生13,制药厂4,B2023646614,2024-12-16,自费,0.92,代表18,北京市东城区,
ORD20230806000853,2023-08-06,美托洛尔片,心血管药物,3,28.8,80.35,个人,儿科,医生76,制药厂20,B2023474276,2025-10-02,商业保险,0.93,代表3,北京市西城区,
ORD20230618000854,2023-06-18,碘伏消毒液,外用药,5,36.03,176.55,机构,神经科,医生99,制药厂29,B2023924519,2024-08-25,医保,0.98,代表11,北京市西城区,
ORD20240112000855,2024-01-12,格列美脲片,内分泌药物,9,104.87,877.76,个人,外科,医生83,制药厂27,B2023107493,2025-02-03,自费,0.93,代表26,北京市朝阳区,
ORD20220504000856,2022-05-04,塞来昔布胶囊,镇痛药物,14,12.27,171.78,机构,消化科,医生63,制药厂19,B2023486468,2024-10-01,商业保险,1.0,代表3,北京市朝阳区,
ORD20220819000857,2022-08-19,云南白药气雾剂,外用药,3,40.94,117.91,个人,外科,医生99,制药厂44,B2023115536,2024-12-10,自费,0.96,代表15,北京市海淀区,
ORD20220530000858,2022-05-30,蒙脱石散,消化系统药物,14,73.57,1019.68,机构,内科,医生80,制药厂25,B2022051139,2024-07-14,医保,0.99,代表11,北京市西城区,
ORD20230402000859,2023-04-02,阿托品注射液,急救药品,7,115.83,794.59,机构,肿瘤科,医生20,制药厂13,B2023983429,2025-11-10,医保,0.98,代表10,北京市海淀区,
ORD20241228000860,2024-12-28,硝酸甘油片,急救药品,18,160.3,2683.42,机构,神经科,医生30,制药厂43,B2022544304,2026-03-08,自费,0.93,代表6,北京市西城区,
ORD20230423000861,2023-04-23,对乙酰氨基酚片,镇痛药物,1,118.13,107.5,个人,心血管科,医生4,制药厂29,B2023914417,2025-07-16,自费,0.91,代表2,北京市西城区,
ORD20230211000862,2023-02-11,布地奈德混悬液,呼吸系统药物,4,92.63,337.17,个人,儿科,医生97,制药厂14,B2022319013,2024-08-08,商业保险,0.91,代表20,北京市东城区,
ORD20231011000863,2023-10-11,维生素B族片,维生素,3,14.46,42.51,机构,骨科,医生66,制药厂8,B2023171264,2025-10-13,医保,0.98,代表13,北京市西城区,
ORD20220724000864,2022-07-24,甲状腺片,内分泌药物,3,142.4,401.57,机构,妇科,医生90,制药厂6,B2023677384,2025-05-21,自费,0.94,代表1,北京市东城区,
ORD20231025000865,2023-10-25,头孢克肟胶囊,抗生素,6,128.64,740.97,个人,儿科,医生89,制药厂31,B2023961638,2025-03-04,医保,0.96,代表20,北京市海淀区,
ORD20230824000866,2023-08-24,胰岛素注射液,内分泌药物,14,125.26,1613.35,个人,儿科,医生47,制药厂8,B2024023660,2026-02-05,医保,0.92,代表16,北京市海淀区,
ORD20240204000867,2024-02-04,塞来昔布胶囊,镇痛药物,1,97.07,95.13,个人,呼吸科,医生5,制药厂48,B2022377679,2026-01-08,医保,0.98,代表18,北京市西城区,
ORD20241211000868,2024-12-11,多潘立酮片,消化系统药物,12,24.02,285.36,机构,外科,医生15,制药厂31,B2023197800,2026-03-15,商业保险,0.99,代表15,北京市海淀区,
ORD20220102000869,2022-01-02,卡马西平片,神经系统药物,9,75.73,620.23,机构,肿瘤科,医生86,制药厂46,B2022258828,2024-11-04,自费,0.91,代表24,北京市丰台区,
ORD20230326000870,2023-03-26,云南白药气雾剂,外用药,5,41.25,189.75,个人,心血管科,医生37,制药厂40,B2022275092,2024-06-17,医保,0.92,代表9,北京市海淀区,
ORD20230909000871,2023-09-09,胰岛素注射液,内分泌药物,17,103.57,1672.66,个人,神经科,医生55,制药厂24,B2023703379,2025-06-08,商业保险,0.95,代表24,北京市朝阳区,
ORD20240228000872,2024-02-28,紫杉醇注射液,抗肿瘤药物,6,407.39,2199.91,个人,妇科,医生21,制药厂26,B2022831191,2026-12-08,商业保险,0.9,代表16,北京市西城区,
ORD20230120000873,2023-01-20,伊马替尼片,抗肿瘤药物,7,253.45,1685.44,机构,外科,医生96,制药厂18,B2023689429,2024-10-15,自费,0.95,代表11,北京市海淀区,
ORD20240925000874,2024-09-25,华法林钠片,血液系统药物,11,102.85,1108.72,个人,神经科,医生55,制药厂42,B2022079901,2026-06-21,医保,0.98,代表4,北京市海淀区,
ORD20220816000875,2022-08-16,阿司匹林肠溶片,心血管药物,12,27.68,308.91,个人,消化科,医生24,制药厂26,B2024109370,2024-11-04,医保,0.93,代表5,北京市海淀区,
ORD20230211000876,2023-02-11,左旋咪唑片,免疫调节药物,5,286.51,1375.25,个人,消化科,医生47,制药厂35,B2022599697,2025-08-07,医保,0.96,代表12,北京市海淀区,
ORD20221206000877,2022-12-06,顺铂注射液,抗肿瘤药物,5,429.46,2039.94,机构,妇科,医生36,制药厂4,B2023035857,2025-08-21,自费,0.95,代表29,北京市丰台区,
ORD20240902000878,2024-09-02,藿香正气水,中成药,10,29.06,261.54,机构,妇科,医生94,制药厂40,B2023532094,2026-05-17,医保,0.9,代表25,北京市西城区,
ORD20240911000879,2024-09-11,阿昔洛韦片,抗病毒药物,8,157.63,1185.38,机构,心血管科,医生76,制药厂13,B2022646741,2026-02-21,医保,0.94,代表8,北京市东城区,
ORD20240402000880,2024-04-02,阿托伐他汀钙片,心血管药物,5,38.82,188.28,个人,外科,医生67,制药厂20,B2023352681,2026-03-03,商业保险,0.97,代表20,北京市西城区,
ORD20240616000881,2024-06-16,谷维素片,神经系统药物,20,85.78,1629.82,机构,骨科,医生6,制药厂25,B2022662848,2025-08-27,商业保险,0.95,代表15,北京市西城区,
ORD20240924000882,2024-09-24,右旋糖酐铁片,血液系统药物,4,41.45,150.88,机构,妇科,医生86,制药厂32,B2023808085,2027-06-03,自费,0.91,代表2,北京市朝阳区,
ORD20230728000883,2023-07-28,利巴韦林片,抗病毒药物,17,182.85,2890.86,机构,神经科,医生11,制药厂1,B2022268955,2026-06-09,医保,0.93,代表19,北京市西城区,
ORD20240607000884,2024-06-07,吉非替尼片,抗肿瘤药物,16,96.78,1486.54,机构,肿瘤科,医生67,制药厂43,B2022981689,2027-01-07,商业保险,0.96,代表4,北京市丰台区,
ORD20220721000885,2022-07-21,硝酸甘油片,急救药品,8,41.15,309.45,机构,心血管科,医生92,制药厂48,B2022116690,2025-06-08,商业保险,0.94,代表26,北京市西城区,
ORD20241206000886,2024-12-06,青霉素注射液,抗生素,14,123.84,1681.75,个人,肿瘤科,医生24,制药厂2,B2023626389,2026-01-01,医保,0.97,代表10,北京市西城区,
ORD20240724000887,2024-07-24,利巴韦林片,抗病毒药物,12,84.55,953.72,机构,呼吸科,医生7,制药厂21,B2023185311,2026-04-04,医保,0.94,代表7,北京市丰台区,
ORD20231022000888,2023-10-22,匹多莫德口服液,免疫调节药物,6,388.99,2287.26,机构,神经科,医生79,制药厂35,B2023904728,2025-01-20,自费,0.98,代表27,北京市东城区,
ORD20220705000889,2022-07-05,伊马替尼片,抗肿瘤药物,16,190.82,2931.0,个人,骨科,医生91,制药厂32,B2022906521,2024-07-30,自费,0.96,代表29,北京市东城区,
ORD20221212000890,2022-12-12,二甲双胍片,内分泌药物,19,25.61,452.53,机构,消化科,医生69,制药厂12,B2023022244,2025-05-13,医保,0.93,代表3,北京市朝阳区,
ORD20240408000891,2024-04-08,利巴韦林片,抗病毒药物,11,46.24,483.21,个人,心血管科,医生14,制药厂48,B2024095815,2026-05-19,商业保险,0.95,代表19,北京市朝阳区,
ORD20230406000892,2023-04-06,感冒清热颗粒,中成药,5,44.43,215.49,个人,呼吸科,医生29,制药厂45,B2022575019,2025-01-10,医保,0.97,代表15,北京市海淀区,
ORD20230831000893,2023-08-31,氨溴索口服液,呼吸系统药物,16,130.05,2039.18,个人,心血管科,医生24,制药厂34,B2023497547,2025-10-28,商业保险,0.98,代表19,北京市西城区,
ORD20240116000894,2024-01-16,右旋糖酐铁片,血液系统药物,12,70.38,836.11,机构,消化科,医生46,制药厂5,B2023783203,2025-09-12,自费,0.99,代表28,北京市海淀区,
ORD20220921000895,2022-09-21,美托洛尔片,心血管药物,4,84.95,333.0,个人,神经科,医生92,制药厂45,B2023664669,2025-05-31,自费,0.98,代表9,北京市丰台区,
ORD20240731000896,2024-07-31,地塞米松注射液,急救药品,14,109.48,1394.78,个人,消化科,医生58,制药厂36,B2023671942,2026-01-22,自费,0.91,代表16,北京市海淀区,
ORD20231227000897,2023-12-27,阿司匹林肠溶片,心血管药物,1,89.77,87.08,机构,儿科,医生51,制药厂14,B2023708407,2026-05-12,自费,0.97,代表18,北京市东城区,
ORD20241106000898,2024-11-06,维生素B族片,维生素,19,39.48,697.61,个人,神经科,医生76,制药厂8,B2023992163,2025-11-12,商业保险,0.93,代表3,北京市丰台区,
ORD20221127000899,2022-11-27,胸腺肽注射液,免疫调节药物,20,161.96,3174.42,个人,内科,医生84,制药厂32,B2023872957,2024-05-28,自费,0.98,代表3,北京市朝阳区,
ORD20240304000900,2024-03-04,华法林钠片,血液系统药物,16,63.38,922.81,个人,外科,医生40,制药厂23,B2022468051,2026-02-18,自费,0.91,代表16,北京市朝阳区,
